Strategy,Model,Subject,Question_Number,Difficulty,Runtime,Status,Question,Correct_Answer,Model_Answer
chain-of-thought,gpt-4,algebra,N/A,Medium,2.78,Incorrect,N/A,D,60
chain-of-thought,gpt-4,algebra,N/A,Medium,5.81,Incorrect,N/A,C,60
chain-of-thought,gpt-4,algebra,N/A,Medium,7.76,Incorrect,N/A,C,60
chain-of-thought,gpt-4,algebra,N/A,Medium,8.07,Incorrect,N/A,C,60
chain-of-thought,gemini-1.5-flash,algebra,N/A,Hard,12.53,Incorrect,N/A,D,12
chain-of-thought,gemini-1.5-flash,algebra,N/A,Easy,6.55,Incorrect,N/A,1/5,1
chain-of-thought,gemini-1.5-flash,algebra,N/A,Hard,11.56,Incorrect,N/A,16/17,3
chain-of-thought,gemini-1.5-flash,algebra,N/A,Medium,7.37,Incorrect,N/A,A,21
chain-of-thought,gemini-1.5-flash,algebra,N/A,Easy,7.38,Incorrect,N/A,The object is moving at a rate of 16 inches per second.,C
chain-of-thought,gemini-1.5-flash,algebra,N/A,Medium,7.32,Incorrect,N/A,x: 0 → 39; 1 → 39; 2 → 39,B
chain-of-thought,gemini-1.5-flash,algebra,N/A,Medium,9.01,Incorrect,N/A,C,A
chain-of-thought,gemini-1.5-flash,algebra,N/A,Medium,5.93,Incorrect,N/A,D,A
chain-of-thought,gemini-1.5-flash,algebra,N/A,Medium,4.94,Incorrect,N/A,8,D
chain-of-thought,gemini-1.5-flash,algebra,N/A,Medium,8.65,Incorrect,N/A,2.00,3
chain-of-thought,gemini-1.5-flash,algebra,N/A,Medium,8.03,Incorrect,N/A,11,1
chain-of-thought,gemini-1.5-flash,algebra,N/A,Medium,7.48,Incorrect,N/A,3/17,A
chain-of-thought,gemini-1.5-flash,algebra,N/A,Medium,7.82,Incorrect,N/A,-2,A
chain-of-thought,gemini-1.5-flash,algebra,N/A,Medium,12.82,Incorrect,N/A,"{'x': -17, 'y': 0}",.
chain-of-thought,gemini-1.5-flash,algebra,N/A,Medium,6.05,Incorrect,N/A,"{'choice': 'A', 'value': '−1/3'}",A
chain-of-thought,gemini-1.5-flash,algebra,N/A,Medium,6.7,Incorrect,N/A,"['1/2', '0.5']",B
chain-of-thought,gemini-1.5-flash,algebra,N/A,Medium,11.87,Incorrect,N/A,8,A
chain-of-thought,gemini-1.5-flash,algebra,N/A,Medium,13.05,Incorrect,N/A,C,A
chain-of-thought,gemini-1.5-flash,algebra,N/A,Medium,6.29,Incorrect,N/A,D,A
chain-of-thought,gemini-1.5-flash,algebra,N/A,Medium,11.94,Incorrect,N/A,C,18
chain-of-thought,gpt-4o,algebra,N/A,Hard,0.0,Incorrect,N/A,D,
chain-of-thought,gpt-4o,algebra,N/A,Easy,0.0,Incorrect,N/A,40,
chain-of-thought,gpt-4o,algebra,N/A,Easy,0.0,Incorrect,N/A,C,
chain-of-thought,gpt-4o,algebra,N/A,Easy,0.0,Incorrect,N/A,21,
chain-of-thought,gpt-4o,algebra,N/A,Medium,0.0,Incorrect,N/A,B,
chain-of-thought,gpt-4o,algebra,N/A,Hard,0.0,Incorrect,N/A,D,
chain-of-thought,gpt-4o,algebra,N/A,Medium,0.0,Incorrect,N/A,B,
chain-of-thought,gpt-4o,algebra,N/A,Easy,3.4,Incorrect,N/A,1/5,.
chain-of-thought,gpt-4o,algebra,N/A,Hard,4.25,Incorrect,N/A,C,B
chain-of-thought,gpt-4o,algebra,N/A,Hard,5.55,Incorrect,N/A,16/17,B
chain-of-thought,gpt-4o,algebra,N/A,Easy,7.0,Incorrect,N/A,The object is moving at a rate of 16 inches per second.,C
chain-of-thought,gpt-4o,algebra,N/A,Medium,12.52,Incorrect,N/A,x: 0 → 39; 1 → 39; 2 → 39,C
chain-of-thought,gpt-4o,algebra,N/A,Medium,4.43,Incorrect,N/A,D,.
chain-of-thought,gpt-4o,algebra,N/A,Medium,3.79,Incorrect,N/A,8,D
chain-of-thought,gpt-4o,algebra,N/A,Medium,9.04,Incorrect,N/A,2.00,0.40
chain-of-thought,gpt-4o,algebra,N/A,Medium,6.79,Incorrect,N/A,11,2
chain-of-thought,gpt-4o,algebra,N/A,Medium,3.63,Incorrect,N/A,3/17,.
chain-of-thought,gpt-4o,algebra,N/A,Medium,12.16,Incorrect,N/A,-2,C
chain-of-thought,gpt-4o,algebra,N/A,Medium,0.0,Incorrect,N/A,"{'x': -17, 'y': 0}",
chain-of-thought,gpt-4o,algebra,N/A,Medium,6.62,Incorrect,N/A,"{'choice': 'A', 'value': '−1/3'}",A
chain-of-thought,gpt-4o,algebra,N/A,Medium,4.93,Incorrect,N/A,"['1/2', '0.5']",0.5
chain-of-thought,gpt-4o,algebra,N/A,Medium,12.97,Incorrect,N/A,A,D
chain-of-thought,gpt-4o,algebra,N/A,Medium,12.22,Incorrect,N/A,C,19
chain-of-thought,gpt-4o,algebra,N/A,Medium,6.53,Incorrect,N/A,C,D
chain-of-thought,gpt-4o,algebra,N/A,Medium,8.13,Incorrect,N/A,D,.
chain-of-thought,gpt-4o,algebra,N/A,Medium,5.99,Incorrect,N/A,C,12
chain-of-thought,gpt-4o-mini,algebra,N/A,Easy,12.83,Incorrect,N/A,40,.
chain-of-thought,gpt-4o-mini,algebra,N/A,Easy,5.55,Incorrect,N/A,21,3
chain-of-thought,gpt-4o-mini,algebra,N/A,Easy,7.05,Incorrect,N/A,1/5,1.
chain-of-thought,gpt-4o-mini,algebra,N/A,Hard,13.73,Incorrect,N/A,16/17,A
chain-of-thought,gpt-4o-mini,algebra,N/A,Medium,7.41,Incorrect,N/A,A,21
chain-of-thought,gpt-4o-mini,algebra,N/A,Hard,17.52,Incorrect,N/A,D,A
chain-of-thought,gpt-4o-mini,algebra,N/A,Easy,12.34,Incorrect,N/A,The object is moving at a rate of 16 inches per second.,C
chain-of-thought,gpt-4o-mini,algebra,N/A,Medium,8.47,Incorrect,N/A,x: 0 → 39; 1 → 39; 2 → 39,B
chain-of-thought,gpt-4o-mini,algebra,N/A,Medium,13.33,Incorrect,N/A,C,A
chain-of-thought,gpt-4o-mini,algebra,N/A,Medium,8.8,Incorrect,N/A,D,.
chain-of-thought,gpt-4o-mini,algebra,N/A,Medium,13.89,Incorrect,N/A,8,D
chain-of-thought,gpt-4o-mini,algebra,N/A,Medium,10.68,Incorrect,N/A,2.00,3
chain-of-thought,gpt-4o-mini,algebra,N/A,Medium,11.85,Incorrect,N/A,11,A
chain-of-thought,gpt-4o-mini,algebra,N/A,Medium,3.61,Incorrect,N/A,3/17,A
chain-of-thought,gpt-4o-mini,algebra,N/A,Medium,16.65,Incorrect,N/A,33,D
chain-of-thought,gpt-4o-mini,algebra,N/A,Medium,10.57,Incorrect,N/A,-2,A
chain-of-thought,gpt-4o-mini,algebra,N/A,Medium,9.84,Incorrect,N/A,"{'x': -17, 'y': 0}",2
chain-of-thought,gpt-4o-mini,algebra,N/A,Medium,6.17,Incorrect,N/A,"{'choice': 'A', 'value': '−1/3'}",A
chain-of-thought,gpt-4o-mini,algebra,N/A,Medium,15.51,Incorrect,N/A,"['1/2', '0.5']",B
chain-of-thought,gpt-4o-mini,algebra,N/A,Medium,13.56,Incorrect,N/A,3/2,.
chain-of-thought,gpt-4o-mini,algebra,N/A,Medium,9.61,Incorrect,N/A,C,D
chain-of-thought,gpt-4o-mini,algebra,N/A,Medium,11.44,Incorrect,N/A,D,2
chain-of-thought,gpt-4o-mini,algebra,N/A,Medium,15.67,Incorrect,N/A,C,12
chain-of-thought,gpt-4o-mini,algebra,N/A,Medium,7.09,Incorrect,N/A,C,12
chain-of-thought,llama-3.1-8b,algebra,N/A,Easy,7.24,Incorrect,N/A,21,3
chain-of-thought,llama-3.1-8b,algebra,N/A,Easy,11.62,Incorrect,N/A,1/5,1.
chain-of-thought,llama-3.1-8b,algebra,N/A,Hard,8.68,Incorrect,N/A,16/17,1.
chain-of-thought,llama-3.1-8b,algebra,N/A,Easy,12.12,Incorrect,N/A,D,A
chain-of-thought,llama-3.1-8b,algebra,N/A,Hard,13.36,Incorrect,N/A,A,16250
chain-of-thought,llama-3.1-8b,algebra,N/A,Easy,19.09,Incorrect,N/A,The object is moving at a rate of 16 inches per second.,C
chain-of-thought,llama-3.1-8b,algebra,N/A,Medium,21.11,Incorrect,N/A,x: 0 → 39; 1 → 39; 2 → 39,B
chain-of-thought,llama-3.1-8b,algebra,N/A,Medium,12.94,Incorrect,N/A,C,A
chain-of-thought,llama-3.1-8b,algebra,N/A,Medium,6.0,Incorrect,N/A,D,A
chain-of-thought,llama-3.1-8b,algebra,N/A,Medium,4.61,Incorrect,N/A,8,D
chain-of-thought,llama-3.1-8b,algebra,N/A,Medium,9.35,Incorrect,N/A,2.00,2
chain-of-thought,llama-3.1-8b,algebra,N/A,Medium,7.32,Incorrect,N/A,11,2
chain-of-thought,llama-3.1-8b,algebra,N/A,Medium,17.11,Incorrect,N/A,3/17,.
chain-of-thought,llama-3.1-8b,algebra,N/A,Medium,10.7,Incorrect,N/A,-2,C
chain-of-thought,llama-3.1-8b,algebra,N/A,Medium,7.53,Incorrect,N/A,"{'x': -17, 'y': 0}",A
chain-of-thought,llama-3.1-8b,algebra,N/A,Medium,11.31,Incorrect,N/A,5,1
chain-of-thought,llama-3.1-8b,algebra,N/A,Medium,17.71,Incorrect,N/A,"{'choice': 'A', 'value': '−1/3'}",A
chain-of-thought,llama-3.1-8b,algebra,N/A,Medium,7.36,Incorrect,N/A,"['1/2', '0.5']",B
chain-of-thought,llama-3.1-8b,algebra,N/A,Medium,17.86,Incorrect,N/A,C,D
chain-of-thought,llama-3.1-8b,algebra,N/A,Medium,12.44,Incorrect,N/A,D,B
chain-of-thought,llama-3.1-8b,algebra,N/A,Medium,7.89,Incorrect,N/A,C,0
chain-of-thought,llama-3.1-8b,algebra,N/A,Medium,16.56,Incorrect,N/A,C,12
chain-of-thought,llama-3.1-70b,algebra,N/A,Easy,0.81,Incorrect,N/A,40,1.
chain-of-thought,llama-3.1-70b,algebra,N/A,Easy,7.65,Incorrect,N/A,21,3
chain-of-thought,llama-3.1-70b,algebra,N/A,Hard,1.04,Incorrect,N/A,D,A
chain-of-thought,llama-3.1-70b,algebra,N/A,Easy,6.72,Incorrect,N/A,1/5,8
chain-of-thought,llama-3.1-70b,algebra,N/A,Hard,2.7,Incorrect,N/A,16/17,A
chain-of-thought,llama-3.1-70b,algebra,N/A,Hard,12.03,Incorrect,N/A,A,16
chain-of-thought,llama-3.1-70b,algebra,N/A,Hard,1.07,Incorrect,N/A,D,C
chain-of-thought,llama-3.1-70b,algebra,N/A,Easy,0.94,Incorrect,N/A,The object is moving at a rate of 16 inches per second.,C
chain-of-thought,llama-3.1-70b,algebra,N/A,Medium,3.19,Incorrect,N/A,x: 0 → 39; 1 → 39; 2 → 39,B
chain-of-thought,llama-3.1-70b,algebra,N/A,Medium,10.37,Incorrect,N/A,C,A
chain-of-thought,llama-3.1-70b,algebra,N/A,Medium,0.8,Incorrect,N/A,D,A
chain-of-thought,llama-3.1-70b,algebra,N/A,Medium,5.58,Incorrect,N/A,8,D
chain-of-thought,llama-3.1-70b,algebra,N/A,Medium,2.98,Incorrect,N/A,2.00,1
chain-of-thought,llama-3.1-70b,algebra,N/A,Medium,0.95,Incorrect,N/A,11,6
chain-of-thought,llama-3.1-70b,algebra,N/A,Medium,9.01,Incorrect,N/A,3/17,A
chain-of-thought,llama-3.1-70b,algebra,N/A,Medium,11.83,Incorrect,N/A,33,.
chain-of-thought,llama-3.1-70b,algebra,N/A,Medium,10.54,Incorrect,N/A,-2,A
chain-of-thought,llama-3.1-70b,algebra,N/A,Medium,3.71,Incorrect,N/A,"{'x': -17, 'y': 0}",A
chain-of-thought,llama-3.1-70b,algebra,N/A,Medium,0.87,Incorrect,N/A,"{'choice': 'A', 'value': '−1/3'}",A
chain-of-thought,llama-3.1-70b,algebra,N/A,Medium,0.92,Incorrect,N/A,"['1/2', '0.5']",1/2
chain-of-thought,llama-3.1-70b,algebra,N/A,Medium,1.0,Incorrect,N/A,C,D
chain-of-thought,llama-3.1-70b,algebra,N/A,Medium,1.71,Incorrect,N/A,B,1.
chain-of-thought,llama-3.1-70b,algebra,N/A,Medium,1.17,Incorrect,N/A,74,A
chain-of-thought,llama-3.1-70b,algebra,N/A,Medium,3.32,Incorrect,N/A,3/2,1
chain-of-thought,llama-3.1-70b,algebra,N/A,Medium,3.35,Incorrect,N/A,3/2,1
chain-of-thought,llama-3.1-70b,algebra,N/A,Medium,10.77,Incorrect,N/A,C,12
chain-of-thought,llama-3.1-70b,algebra,N/A,Medium,14.92,Incorrect,N/A,C,A
chain-of-thought,llama-3.1-70b,algebra,N/A,Medium,0.73,Incorrect,N/A,D,C
chain-of-thought,llama-3.1-70b,algebra,N/A,Medium,16.29,Incorrect,N/A,C,18
chain-of-thought,llama-3.1-405b,algebra,N/A,Medium,8.27,Incorrect,N/A,2,A
chain-of-thought,llama-3.1-405b,algebra,N/A,Easy,7.36,Incorrect,N/A,1/5,.
chain-of-thought,llama-3.1-405b,algebra,N/A,Hard,11.59,Incorrect,N/A,16/17,3
chain-of-thought,llama-3.1-405b,algebra,N/A,Easy,6.55,Incorrect,N/A,The object is moving at a rate of 16 inches per second.,C
chain-of-thought,llama-3.1-405b,algebra,N/A,Medium,8.63,Incorrect,N/A,x: 0 → 39; 1 → 39; 2 → 39,B
chain-of-thought,llama-3.1-405b,algebra,N/A,Medium,8.66,Incorrect,N/A,C,A
chain-of-thought,llama-3.1-405b,algebra,N/A,Medium,5.62,Incorrect,N/A,D,.
chain-of-thought,llama-3.1-405b,algebra,N/A,Medium,6.09,Incorrect,N/A,8,D
chain-of-thought,llama-3.1-405b,algebra,N/A,Medium,8.61,Incorrect,N/A,2.00,3
chain-of-thought,llama-3.1-405b,algebra,N/A,Medium,10.11,Incorrect,N/A,11,.
chain-of-thought,llama-3.1-405b,algebra,N/A,Medium,7.78,Incorrect,N/A,3/17,17
chain-of-thought,llama-3.1-405b,algebra,N/A,Medium,9.46,Incorrect,N/A,-2,A
chain-of-thought,llama-3.1-405b,algebra,N/A,Medium,8.07,Incorrect,N/A,"{'x': -17, 'y': 0}",.
chain-of-thought,llama-3.1-405b,algebra,N/A,Medium,5.48,Incorrect,N/A,"{'choice': 'A', 'value': '−1/3'}",A
chain-of-thought,llama-3.1-405b,algebra,N/A,Medium,5.84,Incorrect,N/A,"['1/2', '0.5']",B
chain-of-thought,llama-3.1-405b,algebra,N/A,Medium,10.39,Incorrect,N/A,C,B
chain-of-thought,llama-3.1-405b,algebra,N/A,Medium,15.72,Incorrect,N/A,C,B
chain-of-thought,llama-3.1-405b,algebra,N/A,Medium,5.85,Incorrect,N/A,D,.
chain-of-thought,llama-3.1-405b,algebra,N/A,Medium,9.41,Incorrect,N/A,C,0
chain-of-thought,llama-3.1-405b,algebra,N/A,Medium,11.6,Incorrect,N/A,C,12
chain-of-thought,llama-3.1-405b,algebra,N/A,Medium,9.81,Incorrect,N/A,C,12
chain-of-thought,llama-3.1-405b,algebra,N/A,Medium,10.49,Incorrect,N/A,C,18
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gemini-1.5-flash,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gpt-4o-mini,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gpt-4o-mini,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gpt-4o-mini,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gpt-4o-mini,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gpt-4o-mini,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gpt-4o-mini,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gpt-4o-mini,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gpt-4o-mini,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gpt-4o-mini,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gpt-4o-mini,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gpt-4o-mini,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gpt-4o-mini,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gpt-4o-mini,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gpt-4o-mini,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gpt-4o-mini,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gpt-4o-mini,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gpt-4o-mini,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gpt-4o-mini,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gpt-4o-mini,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gpt-4o-mini,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gpt-4o-mini,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gpt-4o-mini,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gpt-4o-mini,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gpt-4o-mini,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gpt-4o-mini,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gpt-4o-mini,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
chain-of-thought,gpt-4o-mini,sat_reading,N/A,N/A,0,Incorrect,N/A,N/A,N/A
